#
# nrow 11155
# ncol 3
marker,chr,pos
JAX00023788,11,1.556756
JAX00023791,11,1.5710265
JAX00302683,11,1.5717595
JAX00302685,11,1.5819355
JAX00302687,11,1.585171
JAX00023795,11,1.592905
backupUNC110000218,11,1.6277305
JAX00023801,11,1.6290185
CEAJAX00023804,11,1.649158
JAX00023812,11,1.707035
JAX00302709,11,1.720831
JAX00023815,11,1.7209685
JAX00302710,11,1.7215675
JAX00302717,11,1.740233
JAX00302719,11,1.7574475
JAX00302721,11,1.762185
JAX00302724,11,1.783741
JAX00023824,11,1.7862755
JAX00023826,11,1.7878705
JAX00302727,11,1.800652
UNC18992309,11,1.847553
JAX00302734,11,1.85137
UNC18992622,11,1.864608
JAX00302740,11,1.8800035
UNC18992944,11,1.8803395
JAX00023839,11,1.8885615
UNC110237904,11,1.897568
JAX00302745,11,1.8986345
JAX00302748,11,1.902598
JAX00023843,11,1.9085415
UNC18993442,11,1.9118055
UNC18993826,11,1.9431865
JAX00302756,11,1.948677
JAX00023846,11,1.949317
UNC18993943,11,1.9526915
JAX00302760,11,1.9553065
JAX00302762,11,1.973597
JAX00302765,11,1.9822745
UNC18994480,11,1.9904475
JAX00302767,11,1.9966475
UNC18994673,11,2.0061375
JAX00023857,11,2.0199375
UNC18994955,11,2.022438
JAX00023858,11,2.025697
JAX00023860,11,2.030968
UNC18995212,11,2.0375945
UNC18995393,11,2.05094
JAX00023864,11,2.0645895
UNC18995627,11,2.067986
JAX00023868,11,2.086268
UNC18995899,11,2.0882935
JAX00302780,11,2.090885
JAX00302784,11,2.092316
JAX00197189,11,2.0925465
JAX00302785,11,2.0926805
JAX00302786,11,2.093429
JAX00023871,11,2.109134
UNC18996386,11,2.1207825
UNC110238232,11,2.126509
JAX00023875,11,2.1273115
UNC18996532,11,2.1315045
UNC18996780,11,2.1478515
UNC18997021,11,2.1639035
UNC18997498,11,2.195312
JAX00023885,11,2.202566
JAX00302811,11,2.20258
JAX00302813,11,2.207985
UNC18997702,11,2.208542
JAX00023887,11,2.2178845
JAX00023889,11,2.2239195
UNC18998019,11,2.227401
UNC18998209,11,2.2431845
JAX00023893,11,2.2543855
JAX00302821,11,2.2686915
JAX00023894,11,2.2692265
UNC18998637,11,2.2734855
JAX00302826,11,2.2747625
JAX00023896,11,2.276257
UNC18998944,11,2.2901675
JAX00023901,11,2.306615
UNC18999268,11,2.309364
JAX00302838,11,2.3096465
JAX00302839,11,2.3102955
UNC18999433,11,2.316285
JAX00302843,11,2.3255805
JAX00302844,11,2.3256735
JAX00302848,11,2.326095
JAX00302851,11,2.33079
JAX00302852,11,2.330941
JAX00302854,11,2.333468
JAX00302856,11,2.3360915
JAX00023905,11,2.336251
JAX00302857,11,2.33855
JAX00302861,11,2.341084
UNC18999824,11,2.342246
JAX00302862,11,2.342825
JAX00302864,11,2.344777
JAX00302867,11,2.348522
UNC19000036,11,2.353663
JAX00302868,11,2.357511
JAX00302869,11,2.3575355
JAX00302870,11,2.3579735
JAX00023909,11,2.36033
JAX00302878,11,2.3670545
JAX00302879,11,2.3681015
JAX00302880,11,2.368423
UNC19000380,11,2.371735
JAX00197200,11,2.3868055
UNC110000994,11,2.3924765
JAX00023912,11,2.394696
UNC19000946,11,2.3982735
JAX00302883,11,2.411811
JAX00302885,11,2.4128525
JAX00023917,11,2.4156745
JAX00302891,11,2.4158445
JAX00023918,11,2.424579
JAX00023919,11,2.424772
JAX00023920,11,2.433189
UNC19001625,11,2.434462
JAX00302894,11,2.4432645
JAX00302895,11,2.4432965
UNC19001887,11,2.446822
JAX00023923,11,2.448305
UNC19002226,11,2.46359
JAX00023924,11,2.46512
UNC19002506,11,2.477861
UNC19002666,11,2.4944915
JAX00302915,11,2.503294
UNC19002862,11,2.51063
UNC19003210,11,2.528767
JAX00023935,11,2.5380615
UNC19003496,11,2.5460675
JAX00302928,11,2.5461465
UNC19003648,11,2.553281
JAX00302936,11,2.554413
JAX00023942,11,2.589047
UNC19004230,11,2.5894545
JAX00023943,11,2.590696
JAX00302946,11,2.5913795
UNC19004405,11,2.6046765
JAX00023946,11,2.606668
JAX00023947,11,2.607182
UNC19004575,11,2.6202675
JAX00023948,11,2.620802
JAX00302955,11,2.629324
JAX00023949,11,2.630481
UNC19004651,11,2.6305575
JAX00023950,11,2.636177
JAX00023952,11,2.6455625
JAX00302959,11,2.645816
JAX00302960,11,2.6470245
JAX00302962,11,2.6501885
JAX00023953,11,2.6510185
JAX00023954,11,2.6611745
JAX00302966,11,2.663546
UNC19004988,11,2.6643915
JAX00023956,11,2.6714345
JAX00302973,11,2.682933
UNC19005332,11,2.684148
UNC19005983,11,2.717075
JAX00023961,11,2.719127
JAX00302980,11,2.723525
UNC19006176,11,2.731619
JAX00023964,11,2.7385155
UNC19006384,11,2.7407605
JAX00302990,11,2.742102
JAX00302993,11,2.74481
JAX00023968,11,2.745292
JAX00302996,11,2.7527205
JAX00302998,11,2.753669
UNC19006976,11,2.760498
JAX00023969,11,2.7687335
JAX00303004,11,2.7692365
JAX00303006,11,2.7693145
UNC19007335,11,2.7730305
JAX00303008,11,2.7745105
JAX00023970,11,2.774849
UNC19007656,11,2.788243
JAX00023974,11,2.7925
UNC19008219,11,2.8140985
JAX00023977,11,2.8147215
JAX00303011,11,2.815055
JAX00303014,11,2.8171255
JAX00303016,11,2.8192265
JAX00197223,11,2.827377
UNC19008421,11,2.8281395
JAX00023978,11,2.828381
JAX00023981,11,2.842057
JAX00023982,11,2.842325
JAX00023983,11,2.852994
UNC19009169,11,2.8624725
JAX00023985,11,2.86288
JAX00303038,11,2.8707705
UNC19009427,11,2.872065
JAX00303044,11,2.8816555
UNC19009896,11,2.894829
JAX00023989,11,2.8953365
JAX00303052,11,2.89951
UNC19010021,11,2.900069
JAX00303058,11,2.9022905
JAX00303060,11,2.912938
UNC19010189,11,2.923083
JAX00023993,11,2.9268635
JAX00023995,11,2.9395565
UNC19010416,11,2.939896
JAX00303067,11,2.945829
JAX00303069,11,2.9577205
JAX00303070,11,2.957745
JAX00303074,11,2.963424
UNC19011005,11,2.969612
JAX00024001,11,2.9753
UNC19011215,11,2.978639
JAX00303084,11,2.979569
JAX00024005,11,3.003258
UNC19011636,11,3.00369
JAX00303092,11,3.0120625
UNC19011743,11,3.014251
JAX00303093,11,3.0173895
JAX00024008,11,3.0202775
JAX00303096,11,3.026971
JAX00303097,11,3.026997
UNC19011884,11,3.0289815
JAX00197234,11,3.0296165
JAX00303103,11,3.0355125
UNC19012055,11,3.040914
JAX00024012,11,3.0502865
UNC19012239,11,3.0562385
UNC19012419,11,3.0716715
UNC110563185,11,3.084903
UNC19012588,11,3.0866215
JAX00024020,11,3.10524
JAX00024022,11,3.1108615
JAX00303123,11,3.111048
JAX00303125,11,3.111846
UNC19012937,11,3.112171
JAX00303126,11,3.1133915
UNC19013130,11,3.125036
JAX00024023,11,3.126168
JAX00303128,11,3.133361
JAX00303131,11,3.1354505
UNC19013461,11,3.143816
JAX00303138,11,3.147239
UNC19013504,11,3.1484465
JAX00303139,11,3.148499
JAX00024027,11,3.1518075
JAX00303142,11,3.15995
JAX00303143,11,3.1614685
JAX00024030,11,3.1643495
UNC19013824,11,3.165323
UNC19014071,11,3.1837225
JAX00024033,11,3.1853125
JAX00303149,11,3.1902885
JAX00303150,11,3.1904125
JAX00303151,11,3.1904635
JAX00197243,11,3.1924865
JAX00024036,11,3.2032375
JAX00024037,11,3.2040565
JAX00303157,11,3.204182
JAX00303158,11,3.2047125
JAX00303159,11,3.20828
UNC19014590,11,3.215496
JAX00024038,11,3.226654
JAX00024039,11,3.2273495
backupJAX00024040,11,3.2307635
JAX00303168,11,3.241199
JAX00024041,11,3.241543
JAX00303171,11,3.243427
JAX00303174,11,3.2489035
UNC19015418,11,3.2531855
JAX00303185,11,3.2592365
UNC19015569,11,3.2606315
UNC19015832,11,3.2772275
JAX00197245,11,3.2853155
JAX00303200,11,3.285706
JAX00303201,11,3.2933485
JAX00303202,11,3.2944995
UNC19016155,11,3.2974875
JAX00197247,11,3.301019
UNC19016438,11,3.313236
UNC19016786,11,3.3357115
UNC19016840,11,3.3376625
JAX00024053,11,3.337742
JAX00303220,11,3.34086
JAX00303221,11,3.341112
JAX00024056,11,3.3411195
JAX00303227,11,3.351386
UNC19017246,11,3.3621715
JAX00303229,11,3.3627825
UNC110004099,11,3.3666835
JAX00303262,11,3.4014
JAX00024065,11,3.4102055
JAX00303269,11,3.413106
UNC19018757,11,3.413201
JAX00303271,11,3.4132885
JAX00303276,11,3.4266875
JAX00303277,11,3.4267185
JAX00303282,11,3.431858
JAX00303285,11,3.432362
JAX00024069,11,3.432462
JAX00024071,11,3.449166
UNC19020032,11,3.4590925
JAX00303298,11,3.4602955
UNC19020728,11,3.4810685
JAX00303311,11,3.491097
