#
# nrow 9073
# ncol 3
marker,chr,pos
JAX00429551,17,1.530697
JAX00429552,17,1.5352955
JAX00072960,17,1.535714
JAX00072964,17,1.551937
JAX00429561,17,1.571945
JAX00210294,17,1.576432
JAX00429562,17,1.581175
JAX00072969,17,1.589607
JAX00072971,17,1.59275
JAX00429573,17,1.598222
JAX00429575,17,1.6002965
JAX00429578,17,1.6046345
JAX00429579,17,1.613155
JAX00072974,17,1.6147015
JAX00429586,17,1.6154515
JAX00429587,17,1.6183705
JAX00429593,17,1.6251165
JAX00072975,17,1.626048
JAX00429595,17,1.626678
JAX00429598,17,1.6285855
backupUNC170283680,17,1.632479
JAX00429601,17,1.640248
JAX00210298,17,1.6463525
JAX00429602,17,1.6482225
JAX00072979,17,1.6492315
JAX00429603,17,1.6628605
JAX00429608,17,1.6685845
JAX00429609,17,1.6686145
JAX00429615,17,1.6694525
JAX00072982,17,1.6699245
JAX00429621,17,1.6701365
UNC27485216,17,1.67114
JAX00072983,17,1.6791805
JAX00429630,17,1.6809205
JAX00429636,17,1.6816135
JAX00429637,17,1.684084
JAX00429639,17,1.684325
JAX00429644,17,1.6975985
JAX00429646,17,1.698012
JAX00429648,17,1.700589
JAX00429656,17,1.710248
JAX00429657,17,1.710525
JAX00210300,17,1.711631
JAX00429661,17,1.7182795
JAX00210302,17,1.720022
JAX00429667,17,1.749981
JAX00429668,17,1.75003
JAX00429669,17,1.750938
JAX00429671,17,1.7612455
JAX00429672,17,1.7612705
JAX00429676,17,1.7633495
JAX00429680,17,1.769248
JAX00429681,17,1.7712595
JAX00429682,17,1.771462
JAX00429687,17,1.777458
JAX00072998,17,1.7778305
JAX00429691,17,1.77839
JAX00429692,17,1.783044
JAX00210305,17,1.7932585
JAX00429694,17,1.8009175
JAX00429701,17,1.8180725
JAX00073004,17,1.820165
JAX00429706,17,1.821946
JAX00429707,17,1.8220305
JAX00429709,17,1.82255
JAX00429714,17,1.8247575
JAX00429715,17,1.8253045
JAX00073007,17,1.835143
JAX00073008,17,1.8426845
JAX00429724,17,1.8454795
JAX00429725,17,1.84554
UNC27491317,17,1.868917
JAX00429729,17,1.8747865
JAX00429731,17,1.8751665
JAX00429735,17,1.8789335
JAX00073012,17,1.879748
JAX00073013,17,1.879933
JAX00429741,17,1.888989
JAX00429745,17,1.891652
JAX00429746,17,1.8951255
UNC27492105,17,1.895888
JAX00073016,17,1.8974635
JAX00429748,17,1.906472
JAX00073018,17,1.9081975
JAX00429758,17,1.934403
JAX00073021,17,1.936889
UNC170284918,17,1.9478995
JAX00429771,17,1.955818
UNC27493771,17,1.957125
JAX00073025,17,1.9609535
JAX00429778,17,1.9650945
JAX00429783,17,1.968137
JAX00429785,17,1.96878
JAX00429786,17,1.968929
JAX00073027,17,1.973437
JAX00429787,17,1.978337
JAX00429788,17,1.9784195
JAX00429791,17,1.981302
JAX00429792,17,1.9818885
JAX00429793,17,1.9821945
JAX00073030,17,1.9937095
JAX00429796,17,1.9949405
JAX00429803,17,2.0081955
JAX00429805,17,2.024844
JAX00429806,17,2.0267695
JAX00429807,17,2.026784
UNC27495738,17,2.0332485
JAX00429811,17,2.0354275
JAX00429813,17,2.0376855
JAX00073038,17,2.0452165
JAX00429816,17,2.0493205
JAX00429818,17,2.050844
JAX00429821,17,2.051257
UNC27496163,17,2.052233
JAX00429826,17,2.0628015
UNC27497131,17,2.081165
UNC27497695,17,2.0999975
JAX00073046,17,2.100138
JAX00210317,17,2.101095
JAX00429830,17,2.1019145
JAX00429833,17,2.105129
JAX00073047,17,2.1134635
UNC27498174,17,2.1158325
JAX00073052,17,2.1286955
JAX00429841,17,2.139389
JAX00429842,17,2.141187
JAX00429845,17,2.1434705
UNC27499141,17,2.143847
JAX00073054,17,2.151256
JAX00429853,17,2.154873
JAX00073055,17,2.1549005
JAX00429856,17,2.1563495
JAX00429862,17,2.159061
JAX00429877,17,2.164649
UNC27500437,17,2.181483
JAX00429882,17,2.1822325
JAX00429884,17,2.182334
JAX00429888,17,2.1868545
JAX00429891,17,2.1870605
JAX00429892,17,2.1893985
JAX00073060,17,2.191218
backupJAX00429894,17,2.1915855
JAX00429896,17,2.1921315
JAX00429900,17,2.194784
JAX00429901,17,2.1964355
JAX00429902,17,2.196639
UNC27501276,17,2.2073
JAX00073063,17,2.2103675
JAX00429916,17,2.217409
UNC27501759,17,2.222395
JAX00073065,17,2.2283945
JAX00073066,17,2.2318175
JAX00429917,17,2.242995
JAX00073068,17,2.245643
JAX00429919,17,2.2465985
JAX00429923,17,2.248086
JAX00429926,17,2.2485205
JAX00429928,17,2.248872
JAX00429929,17,2.250399
JAX00073069,17,2.2510705
JAX00073070,17,2.2512255
JAX00429930,17,2.2512475
JAX00429932,17,2.2526675
JAX00429935,17,2.2696965
JAX00429936,17,2.2698495
JAX00429938,17,2.2704535
JAX00429941,17,2.272034
JAX00073072,17,2.274774
JAX00429943,17,2.2750345
JAX00429945,17,2.2753445
JAX00429946,17,2.2841595
JAX00429950,17,2.28608
JAX00429954,17,2.2899765
UNC27504504,17,2.3127595
UNC27504612,17,2.3161925
JAX00429967,17,2.321503
JAX00429968,17,2.321524
JAX00429971,17,2.321895
JAX00429976,17,2.326173
JAX00073080,17,2.3263305
JAX00429978,17,2.326727
JAX00210329,17,2.3268755
JAX00429979,17,2.327168
JAX00429982,17,2.329703
JAX00429986,17,2.3328095
JAX00210330,17,2.35096
JAX00073084,17,2.354543
JAX00430002,17,2.3606375
JAX00073086,17,2.3707865
UNC27506329,17,2.375312
JAX00430006,17,2.3757725
JAX00430014,17,2.382586
JAX00430019,17,2.384537
JAX00430021,17,2.3849165
JAX00073090,17,2.3918225
JAX00430027,17,2.397833
UNC27507164,17,2.399166
JAX00430032,17,2.4000855
JAX00430039,17,2.41488
JAX00073093,17,2.415631
UNC27508313,17,2.4331735
JAX00430047,17,2.438701
UNC27508550,17,2.4433015
JAX00073099,17,2.454728
JAX00430051,17,2.4620815
JAX00430053,17,2.4649105
JAX00430054,17,2.4676645
JAX00430062,17,2.4903685
JAX00073106,17,2.4909765
JAX00430065,17,2.4946835
JAX00430067,17,2.5003995
UNC27510238,17,2.505755
JAX00430070,17,2.5062645
JAX00210337,17,2.5082985
JAX00073108,17,2.5084115
JAX00430074,17,2.5128325
UNC27510821,17,2.523043
JAX00430080,17,2.5307185
JAX00430086,17,2.53373
JAX00430087,17,2.5351015
UNC171027982,17,2.5432425
UNC27511647,17,2.5508765
JAX00073115,17,2.5536925
JAX00430101,17,2.5560835
JAX00430103,17,2.5602865
JAX00430104,17,2.5635015
JAX00430107,17,2.563935
JAX00430108,17,2.5639545
JAX00430111,17,2.565017
UNC27512232,17,2.5674215
JAX00430119,17,2.578705
JAX00430120,17,2.578746
JAX00430121,17,2.5787615
JAX00210340,17,2.580241
JAX00210342,17,2.5803435
JAX00073119,17,2.5828785
JAX00073120,17,2.582887
JAX00073121,17,2.583704
JAX00430125,17,2.591903
JAX00430131,17,2.5954445
UNC27513380,17,2.5987755
JAX00430132,17,2.6038875
JAX00073122,17,2.610051
JAX00073123,17,2.6115035
JAX00430133,17,2.613539
JAX00430137,17,2.616552
JAX00430138,17,2.616751
JAX00430139,17,2.616887
UNC27514092,17,2.61987
JAX00430141,17,2.621294
JAX00430142,17,2.621684
JAX00430145,17,2.6223405
JAX00430150,17,2.6400125
JAX00073126,17,2.640286
JAX00430155,17,2.641451
JAX00430157,17,2.6434755
UNC27514735,17,2.643777
JAX00430159,17,2.6452435
JAX00430162,17,2.648968
JAX00188340,17,2.6664515
JAX00073131,17,2.666869
UNC27515402,17,2.667509
JAX00430181,17,2.682518
JAX00073134,17,2.691272
JAX00430183,17,2.692313
UNC27516043,17,2.693178
UNC27516526,17,2.708296
JAX00430192,17,2.7106055
JAX00073140,17,2.7218445
JAX00430197,17,2.725882
JAX00073141,17,2.7271685
JAX00430203,17,2.735422
UNC27517431,17,2.735933
JAX00430206,17,2.7585805
JAX00430207,17,2.7600485
UNC27518476,17,2.7697945
JAX00073146,17,2.7710455
JAX00430213,17,2.775475
JAX00430215,17,2.775561
JAX00430218,17,2.778301
JAX00430228,17,2.7938095
UNC27519200,17,2.794117
JAX00430229,17,2.7944365
JAX00430230,17,2.7947955
JAX00430231,17,2.794902
JAX00073151,17,2.8012175
JAX00073152,17,2.803827
JAX00430235,17,2.8043395
JAX00430236,17,2.8044175
JAX00430237,17,2.8060625
JAX00073153,17,2.806157
UNC27519627,17,2.8069755
JAX00430240,17,2.814845
JAX00430243,17,2.816606
JAX00430248,17,2.820955
JAX00430249,17,2.8211115
JAX00430250,17,2.8211805
JAX00430252,17,2.8227185
UNC27520267,17,2.8276165
JAX00430257,17,2.828091
UNC27520342,17,2.828886
UNC27520390,17,2.8301805
UNC27520413,17,2.830733
UNC27520426,17,2.831801
UNC27520448,17,2.8324385
UNC27520488,17,2.833352
UNC27520546,17,2.834506
UNC27520565,17,2.8349495
UNC27520624,17,2.8360685
UNC27520666,17,2.836897
UNC27520720,17,2.838218
JAX00430259,17,2.842963
JAX00430260,17,2.844005
JAX00430264,17,2.851254
JAX00430265,17,2.851652
JAX00430267,17,2.851977
JAX00430271,17,2.856923
JAX00430274,17,2.8588645
JAX00430275,17,2.860044
JAX00430278,17,2.86337
JAX00430280,17,2.866488
JAX00430281,17,2.8665265
JAX00430282,17,2.8665515
UNC27521799,17,2.8701845
JAX00430290,17,2.871993
JAX00430292,17,2.873481
JAX00430294,17,2.885615
JAX00430295,17,2.8856495
JAX00430296,17,2.8896555
UNC27522753,17,2.901574
JAX00430301,17,2.9027015
JAX00430305,17,2.9029065
JAX00430306,17,2.9033045
JAX00430310,17,2.9046895
JAX00430312,17,2.9273335
JAX00430317,17,2.9430795
JAX00430319,17,2.9434465
JAX00430320,17,2.9436665
JAX00073173,17,2.944433
JAX00430324,17,2.9485685
JAX00430335,17,2.953193
JAX00430336,17,2.959284
JAX00430338,17,2.9613535
JAX00430340,17,2.9679785
UNC27523158,17,2.978458
JAX00073181,17,2.994902
JAX00430344,17,2.9950925
UNC170286629,17,2.995772
JAX00430347,17,2.9985295
JAX00430348,17,2.9986455
JAX00430350,17,2.999769
JAX00073182,17,3.0095415
JAX00430353,17,3.0095625
JAX00430354,17,3.009718
JAX00430356,17,3.0101735
JAX00430357,17,3.011112
UNC27523857,17,3.0114915
JAX00430367,17,3.016065
JAX00430368,17,3.0168845
JAX00188341,17,3.019244
JAX00430376,17,3.0275675
JAX00430381,17,3.036114
JAX00430382,17,3.036816
JAX00073189,17,3.048518
JAX00073191,17,3.0679765
UNC170009437,17,3.0779015
JAX00073195,17,3.082402
UNC27524780,17,3.083246
JAX00430400,17,3.093124
JAX00430402,17,3.101886
JAX00430404,17,3.1044805
JAX00430408,17,3.1078635
UNC170287005,17,3.1591125
JAX00430427,17,3.2955365
JAX00430449,17,3.4639785
JAX00430450,17,3.4640895
JAX00430454,17,3.47371
JAX00430457,17,3.4752425
JAX00430458,17,3.4754515
JAX00430459,17,3.4759795
JAX00430460,17,3.4767635
UNC27525742,17,3.4796665
JAX00073224,17,3.4811485
JAX00430469,17,3.4815015
JAX00430480,17,3.485005
JAX00073225,17,3.485931
JAX00073226,17,3.4859755
JAX00430482,17,3.490008
JAX00430484,17,3.4902045
UNC27526083,17,3.491583
JAX00073227,17,3.498649
JAX00430486,17,3.499602
JAX00430492,17,3.508158
JAX00430493,17,3.5096565
JAX00430494,17,3.518945
JAX00430496,17,3.5196445
JAX00430499,17,3.5201245
JAX00430500,17,3.520135
JAX00073231,17,3.5276775
JAX00430504,17,3.529878
JAX00430506,17,3.534797
JAX00430507,17,3.5349855
UNC27527025,17,3.536935
JAX00430511,17,3.5383485
JAX00430515,17,3.574523
JAX00073239,17,3.5785945
JAX00430521,17,3.619443
JAX00430522,17,3.6215085
JAX00430729,17,3.6483545
UNC170287409,17,3.671506
JAX00430531,17,3.6760235
JAX00430534,17,3.6768715
JAX00430537,17,3.678809
JAX00430538,17,3.679098
JAX00430539,17,3.695365
UNC27528137,17,3.698672
JAX00430541,17,3.704879
JAX00430542,17,3.709508
UNC27528538,17,3.7185365
JAX00430547,17,3.7248405
JAX00430548,17,3.7313515
JAX00430552,17,3.7422865
JAX00430556,17,3.7458575
JAX00430557,17,3.7473095
JAX00430558,17,3.7473185
JAX00073268,17,3.780216
JAX00432111,17,3.7833775
JAX00430577,17,3.8214995
JAX00430578,17,3.8215355
JAX00430584,17,3.822269
UNC170010705,17,3.8270635
UNC27529617,17,3.829037
JAX00430592,17,3.865941
JAX00430595,17,3.868875
JAX00430597,17,3.8689775
JAX00430600,17,3.869725
JAX00430601,17,3.875311
JAX00430604,17,3.883296
JAX00430606,17,3.8850385
UNC27530403,17,3.8859475
JAX00430611,17,3.900768
JAX00430618,17,3.912551
UNC27531526,17,3.9234015
JAX00073287,17,3.92489
JAX00210378,17,3.9261855
JAX00430623,17,3.9265195
JAX00430625,17,3.9278095
JAX00430627,17,3.932542
JAX00430628,17,3.9326995
JAX00073288,17,3.93583
JAX00210381,17,3.9360985
JAX00073289,17,3.9464315
backupUNC170011199,17,3.953119
JAX00430634,17,3.9550675
JAX00073290,17,3.9559865
JAX00430635,17,3.956166
JAX00430640,17,3.9621775
JAX00430641,17,3.96232
JAX00430644,17,3.963455
JAX00210383,17,3.966546
JAX00073293,17,3.967739
JAX00073294,17,3.967799
JAX00430646,17,3.97092
JAX00430650,17,3.973217
JAX00430651,17,3.9732635
JAX00073295,17,3.978392
JAX00430659,17,3.983822
JAX00430664,17,3.987407
JAX00430665,17,3.987417
JAX00430666,17,3.987671
JAX00210385,17,3.9877205
JAX00210386,17,3.987741
JAX00430680,17,3.99913
JAX00430681,17,3.999403
JAX00073299,17,4.0054115
JAX00430685,17,4.011161
JAX00430690,17,4.0139455
JAX00430693,17,4.0274775
JAX00430696,17,4.0363805
JAX00430703,17,4.044116
JAX00430704,17,4.0441975
JAX00073304,17,4.0452905
JAX00430711,17,4.045792
JAX00430713,17,4.0475315
JAX00430717,17,4.0544825
JAX00430719,17,4.0545755
JAX00073306,17,4.057318
JAX00073307,17,4.0573585
JAX00430732,17,4.142299
UNC170011658,17,4.161264
JAX00430737,17,4.1789
JAX00210390,17,4.1812565
JAX00430741,17,4.1868845
JAX00430743,17,4.189944
JAX00073326,17,4.1903035
UNC27533459,17,4.196136
JAX00430748,17,4.196374
JAX00430750,17,4.196524
JAX00073328,17,4.1978155
UNC27533712,17,4.209388
JAX00430757,17,4.2135825
JAX00430761,17,4.215406
JAX00430767,17,4.2190995
JAX00430772,17,4.2247805
JAX00073332,17,4.230375
JAX00430781,17,4.2361095
JAX00430783,17,4.2438165
JAX00430787,17,4.2449545
JAX00430790,17,4.2464665
UNC27534610,17,4.2472085
JAX00073336,17,4.248434
backuprs46889959,17,4.2593855
JAX00430799,17,4.2749085
JAX00430800,17,4.2749265
