#
# nrow 13248
# ncol 3
marker,chr,pos
JAX00601823,6,1.5792195
JAX00137325,6,1.608196
JAX00137327,6,1.6094675
JAX00601829,6,1.614287
JAX00137328,6,1.6294885
JAX00137329,6,1.629568
JAX00601835,6,1.6318805
JAX00601838,6,1.660773
JAX00137332,6,1.660803
JAX00601840,6,1.6656185
JAX00137334,6,1.670047
JAX00228426,6,1.670389
JAX00137337,6,1.6924355
JAX00601850,6,1.710633
JAX00601851,6,1.7116195
JAX00601852,6,1.7136635
CEAJAX00601853,6,1.714518
JAX00601854,6,1.715417
JAX00137343,6,1.722084
JAX00137346,6,1.7500305
JAX00601866,6,1.7617445
JAX00137347,6,1.7690755
JAX00137348,6,1.7692235
JAX00228429,6,1.776514
JAX00601878,6,1.8042885
JAX00137353,6,1.8061415
JAX00137354,6,1.8061535
JAX00137357,6,1.8297435
JAX00137359,6,1.8491715
JAX00137360,6,1.849226
JAX00601885,6,1.857846
JAX00601886,6,1.859648
JAX00137363,6,1.877778
JAX00601895,6,1.9070825
JAX00137371,6,1.929379
JAX00601898,6,1.94297
JAX00137374,6,1.9492565
JAX00137376,6,1.949373
JAX00228437,6,1.9512045
JAX00601905,6,1.9655305
JAX00601906,6,1.965972
JAX00601907,6,1.96624
JAX00601910,6,1.984333
UNC10471744,6,1.988748
JAX00601911,6,1.9889095
JAX00601915,6,1.9920535
JAX00189801,6,1.997268
JAX00601918,6,2.0018885
JAX00137383,6,2.0079
JAX00601921,6,2.0088205
JAX00601922,6,2.009446
JAX00228440,6,2.0096755
JAX00137385,6,2.011895
JAX00601924,6,2.0194245
JAX00601927,6,2.0304265
JAX00601928,6,2.030486
JAX00137388,6,2.0305125
JAX00601929,6,2.0373965
JAX00137389,6,2.0414015
JAX00601933,6,2.042135
JAX00601937,6,2.050016
JAX00137391,6,2.0516745
JAX00601940,6,2.06199
JAX00601941,6,2.062002
JAX00601943,6,2.069276
JAX00137394,6,2.0733675
JAX00601946,6,2.0733955
JAX00601950,6,2.07813
JAX00228443,6,2.080869
JAX00601953,6,2.086929
JAX00601961,6,2.1021555
UNC10474750,6,2.102352
JAX00601966,6,2.1064445
JAX00137398,6,2.11133
JAX00601968,6,2.1132915
JAX00137401,6,2.128163
JAX00601974,6,2.1326875
JAX00601979,6,2.143018
JAX00601980,6,2.1445695
JAX00601981,6,2.1447845
JAX00601983,6,2.1456965
JAX00601984,6,2.145763
JAX00601985,6,2.1477695
UNC10475615,6,2.1512185
JAX00137406,6,2.152473
JAX00228445,6,2.1654285
JAX00137409,6,2.170854
UNC10476147,6,2.1751455
JAX00601991,6,2.175541
JAX00601992,6,2.1759135
JAX00601993,6,2.176003
JAX00601997,6,2.187334
JAX00601998,6,2.187837
JAX00602000,6,2.1960985
JAX00602003,6,2.199764
JAX00602007,6,2.2006715
JAX00137414,6,2.201153
JAX00602012,6,2.2078325
UNC10476849,6,2.213221
JAX00137415,6,2.2169935
JAX00137416,6,2.2292975
UNC10477147,6,2.2302685
JAX00602015,6,2.240429
JAX00137421,6,2.2492125
JAX00602018,6,2.2517265
JAX00602019,6,2.253177
UNC10477860,6,2.265054
JAX00137422,6,2.2690445
JAX00228450,6,2.2691155
JAX00228452,6,2.2691545
JAX00602022,6,2.271145
JAX00602023,6,2.271979
JAX00602025,6,2.2736585
JAX00602026,6,2.285754
JAX00602029,6,2.2938605
JAX00602030,6,2.2972155
UNC10478583,6,2.2999115
UNC10478777,6,2.3083985
JAX00602032,6,2.311259
JAX00602034,6,2.313686
JAX00602036,6,2.3211355
JAX00137431,6,2.321965
JAX00137435,6,2.3529195
UNC10479723,6,2.362855
JAX00602043,6,2.3679885
JAX00228455,6,2.370851
JAX00228456,6,2.377213
UNC10480326,6,2.3885215
JAX00602049,6,2.38869
JAX00602051,6,2.3903445
backupUNC060002805,6,2.398753
JAX00602064,6,2.4070665
UNC10481130,6,2.41719
JAX00602067,6,2.4190655
backupUNC060002948,6,2.41947
JAX00137446,6,2.4251005
JAX00137447,6,2.4308735
JAX00602071,6,2.434341
UNC10481814,6,2.4440215
JAX00602072,6,2.4448905
JAX00137450,6,2.4498115
JAX00602074,6,2.451679
JAX00602079,6,2.4624955
UNC10482638,6,2.473873
UNC10482904,6,2.484897
JAX00137457,6,2.4898315
JAX00602084,6,2.5067885
UNC10483643,6,2.514235
JAX00602088,6,2.522246
JAX00602092,6,2.5432935
UNC10484262,6,2.5442805
JAX00602093,6,2.5444815
JAX00602095,6,2.54558
JAX00602097,6,2.5460025
JAX00602098,6,2.5529555
JAX00602099,6,2.5531005
UNC10484860,6,2.5675265
JAX00137468,6,2.569185
JAX00137469,6,2.570548
JAX00602107,6,2.579025
JAX00602110,6,2.581198
JAX00137470,6,2.5847975
JAX00602114,6,2.58917
JAX00137472,6,2.589694
JAX00602115,6,2.589754
UNC10485564,6,2.5971655
JAX00602117,6,2.618922
UNC10486218,6,2.625648
UNC10486443,6,2.6418225
JAX00602123,6,2.6464345
JAX00602124,6,2.6465785
JAX00602126,6,2.646765
JAX00602132,6,2.663069
JAX00189803,6,2.663437
JAX00137482,6,2.666047
UNC10487207,6,2.6732565
JAX00602138,6,2.6738495
JAX00602139,6,2.6784475
JAX00602140,6,2.6807005
JAX00602141,6,2.688782
JAX00602142,6,2.68911
UNC10487732,6,2.690718
JAX00602145,6,2.6999935
JAX00137490,6,2.7108145
JAX00602148,6,2.7124615
UNC10488616,6,2.725875
JAX00602154,6,2.7317355
JAX00137494,6,2.744505
UNC10489280,6,2.750981
JAX00602159,6,2.756716
JAX00602170,6,2.7721205
UNC10490204,6,2.7771315
JAX00137499,6,2.777758
UNC10490501,6,2.78949
JAX00602177,6,2.8119885
JAX00137505,6,2.8148815
UNC10491637,6,2.8273655
JAX00228476,6,2.8403495
JAX00602182,6,2.842713
UNC10492366,6,2.8518175
JAX00602188,6,2.8571245
JAX00602189,6,2.8639435
JAX00602190,6,2.8640075
JAX00137513,6,2.871811
JAX00137514,6,2.872281
JAX00602193,6,2.881012
JAX00137515,6,2.882347
JAX00137517,6,2.8890295
JAX00602197,6,2.891323
UNC10494097,6,2.912448
JAX00137520,6,2.917169
UNC10494469,6,2.9209215
JAX00137523,6,2.9220725
JAX00602204,6,2.9230405
JAX00228478,6,2.927909
JAX00602206,6,2.9359765
JAX00602209,6,2.9377205
JAX00137524,6,2.944131
UNC10495511,6,2.9567085
JAX00602215,6,2.9673275
JAX00602217,6,2.9678925
JAX00602218,6,2.967945
UNC10495878,6,2.97255
JAX00602220,6,2.9750465
JAX00602221,6,2.9769995
JAX00602223,6,2.9777685
JAX00137529,6,2.9795915
JAX00602226,6,2.980284
JAX00137530,6,2.983078
JAX00602233,6,2.987127
JAX00602234,6,2.9889405
JAX00602235,6,2.9926215
JAX00602237,6,2.9938485
JAX00602246,6,3.0044155
UNC10496817,6,3.0050425
JAX00137534,6,3.009661
JAX00602248,6,3.0145875
JAX00137536,6,3.0295215
UNC10497593,6,3.0315235
