#
# nrow 11501
# ncol 3
marker,chr,pos
JAX00684516,9,1.547763
JAX00684521,9,1.556606
JAX00684524,9,1.5658055
JAX00684527,9,1.5674775
JAX00684531,9,1.5971795
JAX00167607,9,1.6262025
JAX00684535,9,1.6270465
JAX00684537,9,1.633339
JAX00684544,9,1.6764425
JAX00684548,9,1.684933
JAX00235954,9,1.6900885
JAX00167618,9,1.6932865
JAX00684549,9,1.714865
JAX00684550,9,1.7212105
JAX00167622,9,1.7260285
JAX00684555,9,1.7263245
JAX00167624,9,1.7277245
JAX00167626,9,1.748359
JAX00684561,9,1.787955
JAX00167630,9,1.7882335
JAX00167632,9,1.7914935
JAX00684563,9,1.7919415
JAX00684567,9,1.8186115
JAX00684572,9,1.8505805
JAX00684573,9,1.857208
JAX00167642,9,1.862986
JAX00167644,9,1.867659
JAX00235960,9,1.8813825
JAX00684576,9,1.8814035
JAX00684577,9,1.8814895
JAX00684578,9,1.888622
JAX00684579,9,1.8887175
JAX00167645,9,1.8892465
JAX00167646,9,1.8895435
JAX00167650,9,1.9080375
JAX00684583,9,1.9238805
JAX00684584,9,1.92389
JAX00684589,9,1.925993
JAX00167651,9,1.9288625
JAX00684590,9,1.9289435
JAX00167654,9,1.94904
JAX00167655,9,1.949048
JAX00167656,9,1.949264
JAX00684595,9,1.984125
UNC15757273,9,1.988178
JAX00684601,9,2.0217585
JAX00167666,9,2.02197
JAX00684607,9,2.0333835
JAX00167671,9,2.0497735
JAX00167672,9,2.061057
JAX00684617,9,2.06669
JAX00684619,9,2.0786765
JAX00167675,9,2.0819675
JAX00167679,9,2.1077055
JAX00235967,9,2.113929
JAX00684624,9,2.1379565
JAX00684627,9,2.155314
JAX00167684,9,2.1554375
JAX00684628,9,2.1601055
JAX00684630,9,2.1640285
JAX00235969,9,2.171584
JAX00235970,9,2.1716125
JAX00684632,9,2.1750655
JAX00167688,9,2.1793895
JAX00167690,9,2.187065
JAX00684635,9,2.1906465
JAX00684638,9,2.2077225
JAX00684639,9,2.209907
JAX00684643,9,2.2179055
JAX00167695,9,2.223565
JAX00167697,9,2.2269095
JAX00167701,9,2.2633945
JAX00167703,9,2.268098
JAX00684658,9,2.268947
JAX00684659,9,2.2691175
JAX00684660,9,2.2775035
JAX00684661,9,2.277603
JAX00167707,9,2.3010845
JAX00167708,9,2.3012215
JAX00684671,9,2.3160695
JAX00235975,9,2.337384
JAX00167713,9,2.3481215
JAX00235977,9,2.3522795
JAX00684679,9,2.3592785
UNC15764454,9,2.376945
JAX00167718,9,2.379055
JAX00167719,9,2.3808495
JAX00684688,9,2.3868145
JAX00684694,9,2.399484
JAX00684695,9,2.3995935
JAX00684696,9,2.400136
JAX00684699,9,2.4022525
JAX00167722,9,2.402724
JAX00684700,9,2.438899
JAX00684701,9,2.4389965
JAX00684704,9,2.454891
JAX00684707,9,2.466155
JAX00167736,9,2.494381
UNC15767595,9,2.4961815
JAX00684716,9,2.5128235
JAX00167739,9,2.5190625
JAX00684721,9,2.5221625
JAX00684722,9,2.523472
UNC15769082,9,2.545749
JAX00684733,9,2.5522325
UNC090003543,9,2.572192
JAX00167746,9,2.572853
JAX00684737,9,2.577304
JAX00684741,9,2.5941855
JAX00684743,9,2.5947395
JAX00684749,9,2.6272905
